Vehicle Name,Trip Started At,Trip Ended At,Trip Distance Miles,Average MPG,Fuel Cost USD,Hard Brake Count,Hard Accel Count,Duration Over 70 MPH,Duration Over 75 MPH,Duration Over 80 MPH,Trip Path Image Map URL,Start Location Lon,Start Location Lat,Start Location Map URL,End Location Lon,End Location Lat,End Location Map URL
Volkswagen Jetta,"April 24, 2014 at 12:58PM","April 24, 2014 at 01:15PM",3.21,15.96,$0.79,0,0,0,0,0,http://wmsy.me/1faRby9,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI
Volkswagen Jetta,"April 24, 2014 at 05:58PM","April 24, 2014 at 07:03PM",44.73,29.45,$5.96,1,1,14,0,0,http://wmsy.me/1hrkrzE,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI,-73.923343,40.762686,http://wmsy.me/1eDquSs
Volkswagen Jetta,"April 25, 2014 at 07:50AM","April 25, 2014 at 07:55AM",0.87,9.5,$0.36,0,0,0,0,0,http://wmsy.me/1ihutUy,-73.9236762,40.7628992,http://wmsy.me/1jeHfiE,-73.9145619,40.7634447,http://wmsy.me/1ihuxnj
Volkswagen Jetta,"April 25, 2014 at 07:58AM","April 25, 2014 at 08:57AM",42.31,28.71,$5.78,0,0,155,0,0,http://wmsy.me/1pxCBFp,-73.9145619,40.7634447,http://wmsy.me/1ihuxnj,-73.264857,40.766932,http://wmsy.me/1ih2K8c
Volkswagen Jetta,"April 25, 2014 at 12:43PM","April 25, 2014 at 12:57PM",4.85,22.15,$0.85,0,0,0,0,0,http://wmsy.me/1feTY9t,-73.264857,40.766932,http://wmsy.me/1ih2K8c,-73.2283622,40.7377547,http://wmsy.me/1nNss2B
Volkswagen Jetta,"April 25, 2014 at 01:29PM","April 25, 2014 at 01:40PM",4.67,25.84,$0.7,0,0,0,0,0,http://wmsy.me/1il28h4,-73.2283622,40.7377547,http://wmsy.me/1nNss2B,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI
Volkswagen Jetta,"April 25, 2014 at 05:32PM","April 25, 2014 at 06:44PM",44.81,26.97,$6.53,4,1,121,0,0,http://wmsy.me/1fg3oBs,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI,-73.9236762,40.7628992,http://wmsy.me/1jeHfiE
Volkswagen Jetta,"June 09, 2014 at 10:17AM","June 09, 2014 at 10:37AM",12.28,28.3,$1.77,0,0,0,0,0,http://wmsy.me/SrTXEj,-73.9169534,40.7696015,http://wmsy.me/1kKDcA3,-73.7313172,40.7623333,http://wmsy.me/SrTXUZ
Volkswagen Jetta,"June 09, 2014 at 10:41AM","June 09, 2014 at 11:14AM",26.18,30.72,$3.29,0,0,0,0,0,http://wmsy.me/1kKDfvx,-73.70589,40.770434,http://wmsy.me/1kKDerD,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI
Volkswagen Jetta,"June 09, 2014 at 01:39PM","June 09, 2014 at 01:56PM",0.27,3.09,$0.34,0,0,0,0,0,http://wmsy.me/NLAQ5K,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI
Volkswagen Jetta,"June 09, 2014 at 06:20PM","June 09, 2014 at 07:11PM",43.31,30.05,$5.72,0,0,245,0,0,http://wmsy.me/1myPS9t,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI,-73.9236762,40.7628992,http://wmsy.me/1jeHfiE
Volkswagen Jetta,"June 10, 2014 at 08:06AM","June 10, 2014 at 08:12AM",0.79,8.91,$0.36,0,0,0,0,0,http://wmsy.me/1pfnOOL,-73.9236762,40.7628992,http://wmsy.me/1jeHfiE,-73.918154,40.769633,http://wmsy.me/1hoqEgL
Volkswagen Jetta,"June 10, 2014 at 08:16AM","June 10, 2014 at 09:21AM",42.23,27.23,$6.24,0,0,114,38,4,http://wmsy.me/1l2Ak16,-73.918154,40.769633,http://wmsy.me/1hoqEgL,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI
Volkswagen Jetta,"June 10, 2014 at 12:21PM","June 10, 2014 at 12:42PM",3.07,13.07,$0.93,0,0,0,0,0,http://wmsy.me/NLAQ5K,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI
Volkswagen Jetta,"June 10, 2014 at 06:13PM","June 10, 2014 at 07:06PM",43.15,27.19,$6.29,0,1,437,135,0,http://wmsy.me/1hGgERg,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI,-73.9236762,40.7628992,http://wmsy.me/1jeHfiE
Volkswagen Jetta,"June 11, 2014 at 09:03AM","June 11, 2014 at 09:58AM",45.35,29.54,$6.1,0,0,89,0,0,http://wmsy.me/SyR7NM,-73.9236762,40.7628992,http://wmsy.me/1jeHfiE,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI
Volkswagen Jetta,"June 11, 2014 at 12:36PM","June 11, 2014 at 12:57PM",3.06,14.83,$0.82,0,0,0,0,0,http://wmsy.me/NLAQ5K,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI
Volkswagen Jetta,"June 11, 2014 at 05:42PM","June 11, 2014 at 06:51PM",44.66,26.83,$6.61,0,1,56,0,0,http://wmsy.me/1plv0ZW,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI,-73.9236762,40.7628992,http://wmsy.me/1jeHfiE
Volkswagen Jetta,"June 12, 2014 at 08:56AM","June 12, 2014 at 09:52AM",43.74,28.17,$6.16,1,0,171,31,0,http://wmsy.me/1pnRolt,-73.9236762,40.7628992,http://wmsy.me/1jeHfiE,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI
Volkswagen Jetta,"June 12, 2014 at 12:24PM","June 12, 2014 at 12:34PM",5.05,23.24,$0.86,0,0,0,0,0,http://wmsy.me/1k0qtac,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI,-73.2285801,40.7383494,http://wmsy.me/RFrStN
Volkswagen Jetta,"June 12, 2014 at 01:20PM","June 12, 2014 at 01:25PM",1.25,13.75,$0.36,0,0,0,0,0,http://wmsy.me/TOGlnQ,-73.2285801,40.7383494,http://wmsy.me/RFrStN,-73.240866,40.745693,http://wmsy.me/1hBXpDr
Volkswagen Jetta,"June 12, 2014 at 01:27PM","June 12, 2014 at 01:35PM",2.53,19.8,$0.51,0,0,0,0,0,http://wmsy.me/1ljLcYx,-73.240866,40.745693,http://wmsy.me/1hBXpDr,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI
Volkswagen Jetta,"June 12, 2014 at 06:44PM","June 12, 2014 at 07:32PM",42.02,28.85,$5.77,0,0,414,7,0,http://wmsy.me/1oZ2Ike,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI,-73.9236762,40.7628992,http://wmsy.me/1jeHfiE
Volkswagen Jetta,"June 13, 2014 at 09:02AM","June 13, 2014 at 10:08AM",43.06,27.83,$6.13,0,0,8,0,0,http://wmsy.me/1qGeSjb,-73.9236762,40.7628992,http://wmsy.me/1jeHfiE,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI
Volkswagen Jetta,"June 13, 2014 at 03:15PM","June 13, 2014 at 03:38PM",18.71,24.61,$3.1,0,0,267,38,0,http://wmsy.me/SGNrK7,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI,-73.517996,40.8084836,http://wmsy.me/1qceATL
Volkswagen Jetta,"June 13, 2014 at 05:17PM","June 13, 2014 at 06:04PM",27.27,23.71,$4.61,3,0,5,0,0,http://wmsy.me/1qcCNcq,-73.517996,40.8084836,http://wmsy.me/1qceATL,-73.9236762,40.7628992,http://wmsy.me/1jeHfiE
Volkswagen Jetta,"June 14, 2014 at 07:54AM","June 14, 2014 at 08:07AM",1.38,9.64,$0.57,0,0,0,0,0,http://wmsy.me/1iwlPOI,-73.9236762,40.7628992,http://wmsy.me/1jeHfiE,-73.9073384,40.7682247,http://wmsy.me/1p13crT
Volkswagen Jetta,"June 14, 2014 at 08:10AM","June 14, 2014 at 09:55AM",70.36,25.63,$10.15,2,0,1159,245,23,http://wmsy.me/1hTNm1v,-73.9073384,40.7682247,http://wmsy.me/1p13crT,-74.084151,41.577593,http://wmsy.me/1nDM7CZ
Volkswagen Jetta,"June 14, 2014 at 10:08AM","June 14, 2014 at 11:04AM",63.17,30.33,$7.95,0,0,2215,439,3,http://wmsy.me/1p4SjDy,-74.084151,41.577593,http://wmsy.me/1nDM7CZ,-73.8057955,42.4289202,http://wmsy.me/1lxTNa5
Volkswagen Jetta,"June 14, 2014 at 11:14AM","June 14, 2014 at 12:10PM",54.12,28.87,$7.11,0,0,1085,138,6,http://wmsy.me/1hU8mFn,-73.8057955,42.4289202,http://wmsy.me/1lxTNa5,-73.8478253,43.0710245,http://wmsy.me/1mWdiGf
Volkswagen Jetta,"June 14, 2014 at 01:14PM","June 14, 2014 at 01:18PM",1.81,23.49,$0.29,0,0,0,0,0,http://wmsy.me/1qf2LfC,-73.8478253,43.0710245,http://wmsy.me/1mWdiGf,-73.8523315,43.0484147,http://wmsy.me/SJaBiV
Volkswagen Jetta,"June 14, 2014 at 01:32PM","June 14, 2014 at 01:37PM",1.85,23.22,$0.3,0,0,0,0,0,http://wmsy.me/1qf5nKr,-73.8523315,43.0484147,http://wmsy.me/SJaBiV,-73.84781,43.0709287,http://wmsy.me/1qf5lCk
Volkswagen Jetta,"June 15, 2014 at 11:00AM","June 15, 2014 at 11:13AM",4.08,17.57,$0.9,0,0,0,0,0,http://wmsy.me/1lohCwh,-73.84781,43.0709287,http://wmsy.me/1qf5lCk,-73.789374,43.082565,http://wmsy.me/1y4x4Yz
Volkswagen Jetta,"June 15, 2014 at 03:50PM","June 15, 2014 at 03:56PM",2.92,24.81,$0.48,0,0,0,0,0,http://wmsy.me/1otQQe9,-73.9242281,40.7985117,http://wmsy.me/1vnQxRO,-73.9073384,40.7682247,http://wmsy.me/1p13crT
Volkswagen Jetta,"June 15, 2014 at 03:59PM","June 15, 2014 at 04:08PM",1.3,13.52,$0.39,0,0,0,0,0,http://wmsy.me/1p5A9DN,-73.9073384,40.7682247,http://wmsy.me/1p13crT,-73.9236762,40.7628992,http://wmsy.me/1jeHfiE
Volkswagen Jetta,"June 15, 2014 at 05:39PM","June 15, 2014 at 06:17PM",10.41,19.25,$2.18,1,1,0,0,0,http://wmsy.me/1hYrAd6,-73.9236762,40.7628992,http://wmsy.me/1jeHfiE,-73.8205734,40.7782634,http://wmsy.me/1p7Qs0W
Volkswagen Jetta,"June 15, 2014 at 08:08PM","June 15, 2014 at 08:32PM",7.49,22.93,$1.32,0,0,0,0,0,http://wmsy.me/1n1uZEc,-73.8205734,40.7782634,http://wmsy.me/1p7Qs0W,-73.9236762,40.7628992,http://wmsy.me/1jeHfiE
Volkswagen Jetta,"June 16, 2014 at 09:25AM","June 16, 2014 at 10:23AM",44.43,27.79,$6.34,0,0,152,22,0,http://wmsy.me/1qVqWNu,-73.9236762,40.7628992,http://wmsy.me/1jeHfiE,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI
Volkswagen Jetta,"June 16, 2014 at 02:25PM","June 16, 2014 at 02:44PM",3.07,16.65,$0.73,0,0,0,0,0,http://wmsy.me/1lsS9Cb,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI
Volkswagen Jetta,"June 16, 2014 at 05:59PM","June 16, 2014 at 07:04PM",42.15,27.27,$6.13,0,0,69,0,0,http://wmsy.me/1oycbDn,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI,-73.923343,40.762686,http://wmsy.me/1eDquSs
Volkswagen Jetta,"June 17, 2014 at 09:03AM","June 17, 2014 at 10:02AM",43.04,27.22,$6.28,1,0,85,0,0,http://wmsy.me/1lxiXRB,-73.923343,40.762686,http://wmsy.me/1eDquSs,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI
Volkswagen Jetta,"July 10, 2014 at 09:25AM","July 10, 2014 at 10:15AM",42.69,27.54,$6.25,2,0,245,6,0,http://wmsy.me/1mCF0eH,-73.9236762,40.7628992,http://wmsy.me/1jeHfiE,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI
Volkswagen Jetta,"July 10, 2014 at 01:49PM","July 10, 2014 at 01:54PM",1.5,20.68,$0.29,0,0,0,0,0,http://wmsy.me/1onbKpq,-73.264857,40.766932,http://wmsy.me/1ih2K8c,-73.263628,40.750689,http://wmsy.me/1onbKFI
Volkswagen Jetta,"July 10, 2014 at 10:15AM","July 10, 2014 at 10:16AM",0.25,19.79,$0.05,0,0,0,0,0,http://wmsy.me/1onbLcJ,-73.264857,40.766932,http://wmsy.me/1ih2K8c,-73.264857,40.766932,http://wmsy.me/1ih2K8c
Volkswagen Jetta,"July 10, 2014 at 01:59PM","July 10, 2014 at 02:04PM",1.59,17.67,$0.36,0,0,0,0,0,http://wmsy.me/1xZ6wXO,-73.263628,40.750689,http://wmsy.me/1onbKFI,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI
Volkswagen Jetta,"July 10, 2014 at 05:03PM","July 10, 2014 at 06:26PM",44.71,23.28,$7.74,1,1,41,0,0,http://wmsy.me/1r0O6Fi,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI,-73.9236762,40.7628992,http://wmsy.me/1jeHfiE
Volkswagen Jetta,"July 14, 2014 at 08:56AM","July 14, 2014 at 09:54AM",43.04,28.48,$6.06,1,0,234,0,0,http://wmsy.me/1ygVEoq,-73.9236762,40.7628992,http://wmsy.me/1jeHfiE,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI
Volkswagen Jetta,"July 14, 2014 at 02:52PM","July 14, 2014 at 02:54PM",0.4,13.97,$0.11,0,0,0,0,0,http://wmsy.me/O7tF8Q,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI,-73.26044,40.767229,http://wmsy.me/1oQrz8F
Volkswagen Jetta,"July 14, 2014 at 02:58PM","July 14, 2014 at 03:01PM",0.98,18.8,$0.21,0,0,0,0,0,http://wmsy.me/1oAqocR,-73.26044,40.767229,http://wmsy.me/1oQrz8F,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI
Volkswagen Jetta,"July 14, 2014 at 05:58PM","July 14, 2014 at 07:01PM",43.63,27.91,$6.29,0,0,229,15,0,http://wmsy.me/WdyZfn,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI,-73.9237762,40.7639944,http://wmsy.me/Wdz2aM
Volkswagen Jetta,"July 14, 2014 at 07:04PM","July 14, 2014 at 07:05PM",0.15,10.9,$0.06,0,0,0,0,0,http://wmsy.me/1wnrWLB,-73.9237762,40.7639944,http://wmsy.me/Wdz2aM,-73.9236762,40.7628992,http://wmsy.me/1jeHfiE
Volkswagen Jetta,"July 15, 2014 at 10:00AM","July 15, 2014 at 10:52AM",41.67,28.73,$5.8,1,0,222,14,0,http://wmsy.me/1zFjZWD,-73.923343,40.762686,http://wmsy.me/1eDquSs,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI
Volkswagen Jetta,"July 15, 2014 at 02:24PM","July 15, 2014 at 02:33PM",3.65,18.9,$0.78,0,0,0,0,0,http://wmsy.me/1qd2XNE,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI,-73.243127,40.739239,http://wmsy.me/1qd2Y40
Volkswagen Jetta,"July 15, 2014 at 03:27PM","July 15, 2014 at 03:38PM",3.92,18.47,$0.85,0,0,0,0,0,http://wmsy.me/1ntqDFz,-73.243127,40.739239,http://wmsy.me/1qd2Y40,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI
Volkswagen Jetta,"July 15, 2014 at 06:25PM","July 15, 2014 at 07:25PM",43.18,28.22,$6.12,1,0,104,0,0,http://wmsy.me/1p4Ic1m,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI,-73.9236762,40.7628992,http://wmsy.me/1jeHfiE
Volkswagen Jetta,"July 16, 2014 at 10:07AM","July 16, 2014 at 10:36AM",17.66,25.62,$2.81,0,0,45,0,0,http://wmsy.me/1naFYk5,-73.9236762,40.7628992,http://wmsy.me/1jeHfiE,-73.6495953,40.7833603,http://wmsy.me/1rqYvrz
Volkswagen Jetta,"July 16, 2014 at 10:39AM","July 16, 2014 at 11:05AM",24.07,29.36,$3.3,1,0,250,22,0,http://wmsy.me/1yrpPJt,-73.6495953,40.7833603,http://wmsy.me/1rqYvrz,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI
Volkswagen Jetta,"July 16, 2014 at 02:07PM","July 16, 2014 at 02:18PM",4.95,20.91,$0.95,0,0,0,0,0,http://wmsy.me/1rhnErc,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI,-73.2281023,40.7401857,http://wmsy.me/1rhnErh
Volkswagen Jetta,"July 16, 2014 at 03:02PM","July 16, 2014 at 03:13PM",4.71,21.53,$0.88,0,0,0,0,0,http://wmsy.me/1nbxQzS,-73.2281023,40.7401857,http://wmsy.me/1rhnErh,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI
Volkswagen Jetta,"July 16, 2014 at 06:46PM","July 16, 2014 at 07:42PM",43.89,28.28,$6.2,0,0,248,0,0,http://wmsy.me/1jRcnvC,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI,-73.923343,40.762686,http://wmsy.me/1eDquSs
Volkswagen Jetta,"July 17, 2014 at 08:42AM","July 17, 2014 at 09:53AM",42.98,25.29,$6.76,2,1,122,5,0,http://wmsy.me/1mXKUqV,-73.923343,40.762686,http://wmsy.me/1eDquSs,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI
Volkswagen Jetta,"July 17, 2014 at 01:53PM","July 17, 2014 at 02:11PM",3.11,14.22,$0.88,0,0,0,0,0,http://wmsy.me/1mRN4ci,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI
Volkswagen Jetta,"July 17, 2014 at 06:59PM","July 17, 2014 at 07:57PM",43.3,27.6,$6.24,0,0,152,7,0,http://wmsy.me/1p1q6ia,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI,-73.9236762,40.7628992,http://wmsy.me/1jeHfiE
Volkswagen Jetta,"July 17, 2014 at 10:14PM","July 17, 2014 at 11:04PM",21.24,23.35,$3.66,1,0,0,0,0,http://wmsy.me/1mTKXoe,-73.9236762,40.7628992,http://wmsy.me/1jeHfiE,-73.9236762,40.7628992,http://wmsy.me/1jeHfiE
Volkswagen Jetta,"July 19, 2014 at 11:39AM","July 19, 2014 at 12:39PM",43.86,25.83,$6.86,2,0,121,0,0,http://wmsy.me/1tiwaEd,-73.923343,40.762686,http://wmsy.me/1eDquSs,-73.650493,41.17813,http://wmsy.me/1tiwcvL
Volkswagen Jetta,"July 19, 2014 at 08:13PM","July 19, 2014 at 09:07PM",39.08,28.72,$5.49,0,0,271,0,0,http://wmsy.me/1rs2C9o,-73.650493,41.17813,http://wmsy.me/1tiwcvL,-73.9236762,40.7628992,http://wmsy.me/1jeHfiE
Volkswagen Jetta,"July 21, 2014 at 09:21AM","July 21, 2014 at 10:15AM",44.93,28.81,$6.2,0,0,160,2,0,http://wmsy.me/1nu7Vn1,-73.9236762,40.7628992,http://wmsy.me/1jeHfiE,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI
Volkswagen Jetta,"July 21, 2014 at 02:58PM","July 21, 2014 at 03:34PM",5.92,16.38,$1.45,0,0,0,0,0,http://wmsy.me/WsdQhj,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI
Volkswagen Jetta,"July 21, 2014 at 06:11PM","July 21, 2014 at 06:15PM",1.24,16.78,$0.3,0,0,0,0,0,http://wmsy.me/1rEYyQR,-73.2787591,40.7721221,http://wmsy.me/1zYV40p,-73.2787591,40.7721221,http://wmsy.me/1zYV40p
Volkswagen Jetta,"July 21, 2014 at 06:19PM","July 21, 2014 at 07:12PM",42.88,27.68,$6.22,1,0,421,21,0,http://wmsy.me/1rEYC33,-73.2787591,40.7721221,http://wmsy.me/1zYV40p,-73.923343,40.762686,http://wmsy.me/1eDquSs
Volkswagen Jetta,"July 22, 2014 at 10:21AM","July 22, 2014 at 11:19AM",42.19,26.28,$6.39,2,0,89,0,0,http://wmsy.me/1lqDngu,-73.9236762,40.7628992,http://wmsy.me/1jeHfiE,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI
Volkswagen Jetta,"July 22, 2014 at 02:23PM","July 22, 2014 at 02:56PM",5.24,12.41,$1.68,0,1,0,0,0,http://wmsy.me/1nbivhN,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI,-73.26044,40.767229,http://wmsy.me/1oQrz8F
Volkswagen Jetta,"July 22, 2014 at 03:02PM","July 22, 2014 at 03:04PM",0.41,14.62,$0.11,0,0,0,0,0,http://wmsy.me/1njeS8N,-73.26044,40.767229,http://wmsy.me/1oQrz8F,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI
Volkswagen Jetta,"July 22, 2014 at 06:35PM","July 22, 2014 at 07:33PM",43.2,27.19,$6.29,1,0,280,14,0,http://wmsy.me/1o7OIH4,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI,-73.923343,40.762686,http://wmsy.me/1eDquSs
Volkswagen Jetta,"July 23, 2014 at 08:57AM","July 23, 2014 at 10:00AM",43.38,25.51,$6.73,1,0,112,0,0,http://wmsy.me/1mE9Gbs,-73.923343,40.762686,http://wmsy.me/1eDquSs,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI
Volkswagen Jetta,"July 23, 2014 at 02:40PM","July 23, 2014 at 02:53PM",2.61,13.47,$0.75,1,0,0,0,0,http://wmsy.me/1ocP1jO,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI,-73.247508,40.780662,http://wmsy.me/1ocP1jQ
Volkswagen Jetta,"July 23, 2014 at 02:58PM","July 23, 2014 at 03:00PM",0.16,8.28,$0.08,0,0,0,0,0,http://wmsy.me/1x2aaOd,-73.247508,40.780662,http://wmsy.me/1ocP1jQ,-73.246742,40.7793599,http://wmsy.me/1nqXDCE
Volkswagen Jetta,"July 23, 2014 at 03:04PM","July 23, 2014 at 03:11PM",1.83,16.72,$0.43,0,0,0,0,0,http://wmsy.me/1z3tWvA,-73.246742,40.7793599,http://wmsy.me/1nqXDCE,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI
Volkswagen Jetta,"July 23, 2014 at 07:27PM","July 23, 2014 at 08:17PM",43.23,28.62,$5.98,1,0,345,0,0,http://wmsy.me/WFUkOn,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI,-73.923343,40.762686,http://wmsy.me/1eDquSs
Volkswagen Jetta,"July 24, 2014 at 08:41AM","July 24, 2014 at 09:35AM",39.36,27.41,$5.76,0,0,108,0,0,http://wmsy.me/1z7CKkn,-73.923343,40.762686,http://wmsy.me/1eDquSs,-73.2873819,40.807555,http://wmsy.me/1ohinxp
Volkswagen Jetta,"July 24, 2014 at 09:38AM","July 24, 2014 at 09:48AM",3.76,23.25,$0.73,0,0,0,0,0,http://wmsy.me/UqfXkj,-73.2873819,40.807555,http://wmsy.me/1ohinxp,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI
Volkswagen Jetta,"July 24, 2014 at 07:38PM","July 24, 2014 at 09:19PM",51.44,25.95,$7.83,0,0,291,5,0,http://wmsy.me/1ukBKdD,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI,-73.9236762,40.7628992,http://wmsy.me/1jeHfiE
Volkswagen Jetta,"July 25, 2014 at 08:50AM","July 25, 2014 at 09:05AM",7.26,23.28,$1.25,0,0,1,0,0,http://wmsy.me/1t3zSV4,-73.9236762,40.7628992,http://wmsy.me/1jeHfiE,-73.822723,40.781439,http://wmsy.me/1t3zTbp
Volkswagen Jetta,"July 25, 2014 at 09:09AM","July 25, 2014 at 10:01AM",35.62,27.42,$5.19,1,0,121,0,0,http://wmsy.me/1jZdHMP,-73.822723,40.781439,http://wmsy.me/1t3zTbp,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI
Volkswagen Jetta,"July 25, 2014 at 02:17PM","July 25, 2014 at 02:35PM",3.13,15.85,$0.79,0,1,0,0,0,http://wmsy.me/1oo0Y6q,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI
Volkswagen Jetta,"July 25, 2014 at 05:55PM","July 25, 2014 at 07:22PM",48.55,24.03,$7.97,2,0,54,18,0,http://wmsy.me/Uz8b7l,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI,-73.9236762,40.7628992,http://wmsy.me/1jeHfiE
Volkswagen Jetta,"July 28, 2014 at 09:00AM","July 28, 2014 at 10:03AM",43.14,28.7,$5.91,0,0,124,9,0,http://wmsy.me/1k3H4xx,-73.9236762,40.7628992,http://wmsy.me/1jeHfiE,-73.264857,40.766932,http://wmsy.me/1ih2K8c
Volkswagen Jetta,"July 28, 2014 at 06:38PM","July 28, 2014 at 07:33PM",43.74,26.9,$6.39,0,0,367,21,0,http://wmsy.me/1rZebCO,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI,-73.923343,40.762686,http://wmsy.me/1eDquSs
Volkswagen Jetta,"July 29, 2014 at 01:09PM","July 29, 2014 at 01:13PM",1.29,18.09,$0.27,0,0,0,0,0,http://wmsy.me/1rC0d8L,-73.264857,40.766932,http://wmsy.me/1ih2K8c,-73.2595796,40.7786604,http://wmsy.me/1rC0fO5
Volkswagen Jetta,"July 29, 2014 at 01:19PM","July 29, 2014 at 01:30PM",2.32,16.46,$0.54,0,0,0,0,0,http://wmsy.me/Xaxv5D,-73.2595796,40.7786604,http://wmsy.me/1rC0fO5,-73.247077,40.780641,http://wmsy.me/1rC0h8o
Volkswagen Jetta,"July 29, 2014 at 09:50AM","July 29, 2014 at 09:51AM",0.35,23.55,$0.06,0,0,0,0,0,http://wmsy.me/1rC4h94,-73.862435,40.7671321,http://wmsy.me/XaClQu,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI
Volkswagen Jetta,"July 29, 2014 at 01:50PM","July 29, 2014 at 02:06PM",1.17,8.04,$0.58,0,0,0,0,0,http://wmsy.me/1tohO8l,-73.247077,40.780641,http://wmsy.me/1rC0h8o,-73.248913,40.777394,http://wmsy.me/1tohMwZ
Volkswagen Jetta,"July 29, 2014 at 02:12PM","July 29, 2014 at 02:19PM",1.67,18.37,$0.35,0,0,0,0,0,http://wmsy.me/1oGZR1A,-73.248913,40.777394,http://wmsy.me/1tohMwZ,-73.2611847,40.768148,http://wmsy.me/1fl1w5d
Volkswagen Jetta,"July 29, 2014 at 02:29PM","July 29, 2014 at 02:34PM",0.96,17.15,$0.22,0,0,0,0,0,http://wmsy.me/1rYPIyu,-73.2611847,40.768148,http://wmsy.me/1fl1w5d,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI
Volkswagen Jetta,"July 29, 2014 at 06:48PM","July 29, 2014 at 07:05PM",4.87,20.15,$0.94,0,0,0,0,0,http://wmsy.me/XbO80P,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI,-73.24947,40.7206789,http://wmsy.me/1rDmkMb
Volkswagen Jetta,"July 29, 2014 at 09:12PM","July 29, 2014 at 10:35PM",49.03,26.66,$7.22,2,2,12,0,0,http://wmsy.me/1qJH8FH,-73.24947,40.7206789,http://wmsy.me/1rDmkMb,-73.9236762,40.7628992,http://wmsy.me/1jeHfiE
Volkswagen Jetta,"July 30, 2014 at 08:55AM","July 30, 2014 at 09:55AM",43.14,28.62,$5.91,2,0,174,13,0,http://wmsy.me/1nTBz5w,-73.9236762,40.7628992,http://wmsy.me/1jeHfiE,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI
